count,export_cntry,import_cntry,time,sim_index,export,import,ex_im,gen_index,seq_index
1,13,38,396,286,Indonesia,Timor-Leste,Indonesia: Timor-Leste,2,1
1,13,34,440,286,Indonesia,Syrian Arab Republic,Indonesia: Syrian Arab Republic,2,1
1,15,35,53,287,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,1
1,15,8,72,287,Japan,China,Japan: China,1,2
1,15,18,82,287,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,18,15,164,287,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,3
1,18,39,170,287,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,3
1,18,29,190,287,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,3
1,18,42,192,287,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,3
1,18,11,197,287,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,3
1,18,37,204,287,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,3
1,18,12,221,287,"Korea, Republic of",India,"Korea, Republic of: India",2,3
1,18,32,226,287,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,3
1,18,7,265,287,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,3
1,7,21,334,287,Cambodia,Lao People's Democratic Republic,Cambodia: Lao People's Democratic Republic,3,3
1,15,8,8,288,Japan,China,Japan: China,1,1
1,15,12,14,288,Japan,India,Japan: India,1,2
1,15,18,25,288,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,3
1,18,23,86,288,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,3
1,18,15,90,288,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,3
1,18,42,96,288,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,3
1,18,11,107,288,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,3
1,18,7,108,288,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,3
1,18,13,112,288,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,3
1,18,25,113,288,"Korea, Republic of",Mongolia,"Korea, Republic of: Mongolia",2,3
1,18,35,115,288,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,3
1,18,37,118,288,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,3
1,18,41,119,288,"Korea, Republic of",Uzbekistan,"Korea, Republic of: Uzbekistan",2,3
1,18,26,120,288,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,3
1,18,29,122,288,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,3
1,18,39,122,288,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,3
1,18,32,131,288,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,3
1,18,21,144,288,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,3
1,18,40,147,288,"Korea, Republic of",United Arab Emirates,"Korea, Republic of: United Arab Emirates",2,3
1,29,6,174,288,Philippines,Brunei Darussalam,Philippines: Brunei Darussalam,3,3
1,29,19,182,288,Philippines,Kuwait,Philippines: Kuwait,3,3
1,37,27,207,288,Thailand,Nepal,Thailand: Nepal,3,3
1,29,1,211,288,Philippines,Armenia,Philippines: Armenia,3,3
1,15,35,222,288,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,37,33,224,288,Thailand,Sri Lanka,Thailand: Sri Lanka,3,3
1,8,20,225,288,China,Kyrgyzstan,China: Kyrgyzstan,2,1
1,15,37,225,288,Japan,Thailand,Japan: Thailand,1,5
1,37,4,229,288,Thailand,Bangladesh,Thailand: Bangladesh,3,3
1,23,31,231,288,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,3,3
1,23,14,234,288,Malaysia,"Iran, Islamic Republic of","Malaysia: Iran, Islamic Republic of",3,3
1,15,13,239,288,Japan,Indonesia,Japan: Indonesia,1,6
1,23,24,239,288,Malaysia,Maldives,Malaysia: Maldives,3,3
1,15,40,246,288,Japan,United Arab Emirates,Japan: United Arab Emirates,1,7
1,15,23,247,288,Japan,Malaysia,Japan: Malaysia,1,8
1,15,11,251,288,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,9
1,15,29,252,288,Japan,Philippines,Japan: Philippines,1,10
1,15,32,255,288,Japan,Singapore,Japan: Singapore,1,11
1,15,42,261,288,Japan,Viet Nam,Japan: Viet Nam,1,12
1,15,7,262,288,Japan,Cambodia,Japan: Cambodia,1,13
1,13,38,272,288,Indonesia,Timor-Leste,Indonesia: Timor-Leste,3,3
1,8,17,282,288,China,Kazakhstan,China: Kazakhstan,2,1
1,8,28,311,288,China,Oman,China: Oman,2,1
1,8,10,324,288,China,Georgia,China: Georgia,2,1
1,15,26,326,288,Japan,Myanmar,Japan: Myanmar,1,14
1,39,2,329,288,Turkey,Azerbaijan,Turkey: Azerbaijan,3,3
1,12,3,332,288,India,Bahrain,India: Bahrain,2,2
1,8,30,343,288,China,Qatar,China: Qatar,2,1
1,12,5,350,288,India,Bhutan,India: Bhutan,2,2
1,39,16,352,288,Turkey,Jordan,Turkey: Jordan,3,3
1,39,22,383,288,Turkey,Lebanon,Turkey: Lebanon,3,3
1,39,34,385,288,Turkey,Syrian Arab Republic,Turkey: Syrian Arab Republic,3,3
1,20,36,442,288,Kyrgyzstan,Tajikistan,Kyrgyzstan: Tajikistan,3,1
1,15,18,84,289,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,126,290,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,152,290,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,37,165,290,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,15,174,290,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,18,75,291,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,11,47,292,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,1
1,11,8,49,292,"Hong Kong, China",China,"Hong Kong, China: China",2,1
1,11,15,53,292,"Hong Kong, China",Japan,"Hong Kong, China: Japan",2,1
1,11,35,72,292,"Hong Kong, China","Taiwan, Province of China","Hong Kong, China: Taiwan, Province of China",2,1
1,11,18,73,292,"Hong Kong, China","Korea, Republic of","Hong Kong, China: Korea, Republic of",2,1
1,11,40,81,292,"Hong Kong, China",United Arab Emirates,"Hong Kong, China: United Arab Emirates",2,1
1,11,37,89,292,"Hong Kong, China",Thailand,"Hong Kong, China: Thailand",2,1
1,8,12,92,292,China,India,China: India,3,1
1,8,39,125,292,China,Turkey,China: Turkey,3,1
1,11,23,128,292,"Hong Kong, China",Malaysia,"Hong Kong, China: Malaysia",2,1
1,8,42,132,292,China,Viet Nam,China: Viet Nam,3,1
1,8,32,134,292,China,Singapore,China: Singapore,3,1
1,8,13,140,292,China,Indonesia,China: Indonesia,3,1
1,8,26,141,292,China,Myanmar,China: Myanmar,3,1
1,8,21,146,292,China,Lao People's Democratic Republic,China: Lao People's Democratic Republic,3,1
1,8,7,149,292,China,Cambodia,China: Cambodia,3,1
1,8,17,150,292,China,Kazakhstan,China: Kazakhstan,3,1
1,8,29,154,292,China,Philippines,China: Philippines,3,1
1,8,25,162,292,China,Mongolia,China: Mongolia,3,1
1,8,28,168,292,China,Oman,China: Oman,3,1
1,8,4,189,292,China,Bangladesh,China: Bangladesh,3,1
1,8,24,200,292,China,Maldives,China: Maldives,3,1
1,15,42,200,292,Japan,Viet Nam,Japan: Viet Nam,1,2
1,8,6,201,292,China,Brunei Darussalam,China: Brunei Darussalam,3,1
1,17,41,212,292,Kazakhstan,Uzbekistan,Kazakhstan: Uzbekistan,4,1
1,35,5,220,292,"Taiwan, Province of China",Bhutan,"Taiwan, Province of China: Bhutan",3,1
1,32,27,221,292,Singapore,Nepal,Singapore: Nepal,4,1
1,15,32,227,292,Japan,Singapore,Japan: Singapore,1,3
1,15,5,231,292,Japan,Bhutan,Japan: Bhutan,1,4
1,32,22,231,292,Singapore,Lebanon,Singapore: Lebanon,4,1
2,15,18,232,292,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,5
2,17,20,236,292,Kazakhstan,Kyrgyzstan,Kazakhstan: Kyrgyzstan,4,1
1,13,38,236,292,Indonesia,Timor-Leste,Indonesia: Timor-Leste,4,1
1,15,23,241,292,Japan,Malaysia,Japan: Malaysia,1,6
1,15,8,242,292,Japan,China,Japan: China,1,7
1,15,35,242,292,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,8
1,15,39,245,292,Japan,Turkey,Japan: Turkey,1,9
1,15,29,249,292,Japan,Philippines,Japan: Philippines,1,10
1,23,2,255,292,Malaysia,Azerbaijan,Malaysia: Azerbaijan,3,1
1,15,7,263,292,Japan,Cambodia,Japan: Cambodia,1,11
1,32,33,264,292,Singapore,Sri Lanka,Singapore: Sri Lanka,4,1
1,18,10,265,292,"Korea, Republic of",Georgia,"Korea, Republic of: Georgia",3,1
1,15,13,267,292,Japan,Indonesia,Japan: Indonesia,1,12
1,15,37,273,292,Japan,Thailand,Japan: Thailand,1,13
1,13,31,277,292,Indonesia,Saudi Arabia,Indonesia: Saudi Arabia,4,1
1,17,36,280,292,Kazakhstan,Tajikistan,Kazakhstan: Tajikistan,4,1
1,2,14,283,292,Azerbaijan,"Iran, Islamic Republic of","Azerbaijan: Iran, Islamic Republic of",4,1
1,15,40,284,292,Japan,United Arab Emirates,Japan: United Arab Emirates,1,14
1,15,26,289,292,Japan,Myanmar,Japan: Myanmar,1,15
1,31,19,290,292,Saudi Arabia,Kuwait,Saudi Arabia: Kuwait,5,1
1,29,3,306,292,Philippines,Bahrain,Philippines: Bahrain,4,1
1,15,31,312,292,Japan,Saudi Arabia,Japan: Saudi Arabia,1,16
1,12,30,319,292,India,Qatar,India: Qatar,4,1
1,31,16,353,292,Saudi Arabia,Jordan,Saudi Arabia: Jordan,5,1
1,14,1,355,292,"Iran, Islamic Republic of",Armenia,"Iran, Islamic Republic of: Armenia",5,1
1,39,34,361,292,Turkey,Syrian Arab Republic,Turkey: Syrian Arab Republic,4,1
1,22,9,505,292,Lebanon,Cyprus,Lebanon: Cyprus,5,1
1,15,18,100,293,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,37,294,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,60,294,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,42,72,294,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,15,8,149,294,Japan,China,Japan: China,1,2
1,15,18,28,295,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,35,53,295,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,15,37,55,295,Japan,Thailand,Japan: Thailand,1,2
1,15,35,56,295,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,15,18,102,296,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,139,296,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,18,95,297,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,29,114,297,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,15,8,119,297,Japan,China,Japan: China,1,2
1,18,42,127,297,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,15,141,297,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,21,151,297,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,35,153,297,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,37,181,297,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,11,221,297,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,23,231,297,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,23,32,251,297,Malaysia,Singapore,Malaysia: Singapore,3,1
1,23,13,266,297,Malaysia,Indonesia,Malaysia: Indonesia,3,1
1,23,33,286,297,Malaysia,Sri Lanka,Malaysia: Sri Lanka,3,1
1,23,27,288,297,Malaysia,Nepal,Malaysia: Nepal,3,1
1,23,4,353,297,Malaysia,Bangladesh,Malaysia: Bangladesh,3,1
1,23,31,396,297,Malaysia,Saudi Arabia,Malaysia: Saudi Arabia,3,1
1,23,39,461,297,Malaysia,Turkey,Malaysia: Turkey,3,1
1,23,6,488,297,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,15,11,106,298,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,1
1,15,18,138,298,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,8,141,298,"Korea, Republic of",China,"Korea, Republic of: China",2,2
1,18,15,209,298,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,18,42,213,298,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,37,215,298,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,18,6,222,298,"Korea, Republic of",Brunei Darussalam,"Korea, Republic of: Brunei Darussalam",2,2
1,18,13,225,298,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,2
1,18,35,227,298,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,2
1,18,12,229,298,"Korea, Republic of",India,"Korea, Republic of: India",2,2
1,18,21,231,298,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,2
1,18,29,245,298,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,2
1,18,23,253,298,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,2
1,15,8,255,298,Japan,China,Japan: China,1,3
1,15,35,256,298,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,18,39,261,298,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,2
1,15,31,263,298,Japan,Saudi Arabia,Japan: Saudi Arabia,1,5
1,15,13,267,298,Japan,Indonesia,Japan: Indonesia,1,6
1,18,19,269,298,"Korea, Republic of",Kuwait,"Korea, Republic of: Kuwait",2,2
1,15,26,269,298,Japan,Myanmar,Japan: Myanmar,1,7
1,15,32,274,298,Japan,Singapore,Japan: Singapore,1,8
1,15,37,282,298,Japan,Thailand,Japan: Thailand,1,9
1,15,23,285,298,Japan,Malaysia,Japan: Malaysia,1,10
1,15,29,285,298,Japan,Philippines,Japan: Philippines,1,11
1,15,42,310,298,Japan,Viet Nam,Japan: Viet Nam,1,12
1,15,39,314,298,Japan,Turkey,Japan: Turkey,1,13
1,15,17,326,298,Japan,Kazakhstan,Japan: Kazakhstan,1,14
1,17,20,360,298,Kazakhstan,Kyrgyzstan,Kazakhstan: Kyrgyzstan,2,14
1,17,36,380,298,Kazakhstan,Tajikistan,Kazakhstan: Tajikistan,2,14
2,17,41,384,298,Kazakhstan,Uzbekistan,Kazakhstan: Uzbekistan,2,14
1,17,2,398,298,Kazakhstan,Azerbaijan,Kazakhstan: Azerbaijan,2,14
1,23,7,572,298,Malaysia,Cambodia,Malaysia: Cambodia,3,2
1,23,40,596,298,Malaysia,United Arab Emirates,Malaysia: United Arab Emirates,3,2
1,15,18,120,299,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,145,300,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,179,300,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,183,300,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,37,190,300,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,18,42,191,300,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,11,192,300,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,18,29,203,300,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,35,203,300,"Korea, Republic of","Taiwan, Province of China","Korea, Republic of: Taiwan, Province of China",2,1
1,18,12,205,300,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,18,23,234,300,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,25,258,300,"Korea, Republic of",Mongolia,"Korea, Republic of: Mongolia",2,1
1,18,26,259,300,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,1
1,18,21,266,300,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,32,278,300,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,13,285,300,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,15,42,295,300,Japan,Viet Nam,Japan: Viet Nam,1,2
2,15,8,301,300,Japan,China,Japan: China,1,3
1,15,35,308,300,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,18,16,312,300,"Korea, Republic of",Jordan,"Korea, Republic of: Jordan",2,1
1,8,27,322,300,China,Nepal,China: Nepal,3,1
1,15,11,334,300,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,5
1,15,13,344,300,Japan,Indonesia,Japan: Indonesia,1,6
1,15,37,356,300,Japan,Thailand,Japan: Thailand,1,7
1,15,23,377,300,Japan,Malaysia,Japan: Malaysia,1,8
1,15,7,387,300,Japan,Cambodia,Japan: Cambodia,1,9
1,15,29,405,300,Japan,Philippines,Japan: Philippines,1,10
1,8,39,414,300,China,Turkey,China: Turkey,3,1
1,37,40,439,300,Thailand,United Arab Emirates,Thailand: United Arab Emirates,3,1
1,15,32,448,300,Japan,Singapore,Japan: Singapore,1,11
1,8,17,462,300,China,Kazakhstan,China: Kazakhstan,3,1
1,8,14,472,300,China,"Iran, Islamic Republic of","China: Iran, Islamic Republic of",3,1
1,8,20,500,300,China,Kyrgyzstan,China: Kyrgyzstan,3,1
1,8,19,510,300,China,Kuwait,China: Kuwait,3,1
1,23,6,521,300,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,37,24,542,300,Thailand,Maldives,Thailand: Maldives,3,1
1,37,33,543,300,Thailand,Sri Lanka,Thailand: Sri Lanka,3,1
1,23,4,586,300,Malaysia,Bangladesh,Malaysia: Bangladesh,3,1
1,15,18,54,301,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,27,302,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,7,41,302,Japan,Cambodia,Japan: Cambodia,1,2
1,18,15,45,302,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,49,302,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,35,57,302,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,18,42,66,302,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,21,77,302,"Korea, Republic of",Lao People's Democratic Republic,"Korea, Republic of: Lao People's Democratic Republic",2,1
1,18,39,80,302,"Korea, Republic of",Turkey,"Korea, Republic of: Turkey",2,1
1,18,37,95,302,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
2,18,23,97,302,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,26,98,302,"Korea, Republic of",Myanmar,"Korea, Republic of: Myanmar",2,1
1,18,29,108,302,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,18,11,109,302,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,1
1,23,6,114,302,Malaysia,Brunei Darussalam,Malaysia: Brunei Darussalam,3,1
1,18,32,120,302,"Korea, Republic of",Singapore,"Korea, Republic of: Singapore",2,1
1,18,12,129,302,"Korea, Republic of",India,"Korea, Republic of: India",2,1
1,18,13,131,302,"Korea, Republic of",Indonesia,"Korea, Republic of: Indonesia",2,1
1,18,19,156,302,"Korea, Republic of",Kuwait,"Korea, Republic of: Kuwait",2,1
1,29,40,197,302,Philippines,United Arab Emirates,Philippines: United Arab Emirates,3,1
1,40,31,234,302,United Arab Emirates,Saudi Arabia,United Arab Emirates: Saudi Arabia,4,1
1,8,25,236,302,China,Mongolia,China: Mongolia,3,1
1,40,28,237,302,United Arab Emirates,Oman,United Arab Emirates: Oman,4,1
1,40,17,248,302,United Arab Emirates,Kazakhstan,United Arab Emirates: Kazakhstan,4,1
1,40,14,259,302,United Arab Emirates,"Iran, Islamic Republic of","United Arab Emirates: Iran, Islamic Republic of",4,1
1,40,10,260,302,United Arab Emirates,Georgia,United Arab Emirates: Georgia,4,1
1,8,27,278,302,China,Nepal,China: Nepal,3,1
1,8,24,295,302,China,Maldives,China: Maldives,3,1
1,10,2,296,302,Georgia,Azerbaijan,Georgia: Azerbaijan,5,1
1,28,30,312,302,Oman,Qatar,Oman: Qatar,5,1
1,13,38,317,302,Indonesia,Timor-Leste,Indonesia: Timor-Leste,3,1
1,8,4,325,302,China,Bangladesh,China: Bangladesh,3,1
1,15,8,328,302,Japan,China,Japan: China,1,4
1,29,33,347,302,Philippines,Sri Lanka,Philippines: Sri Lanka,3,1
1,31,3,355,302,Saudi Arabia,Bahrain,Saudi Arabia: Bahrain,5,1
1,15,37,389,302,Japan,Thailand,Japan: Thailand,1,5
1,31,16,390,302,Saudi Arabia,Jordan,Saudi Arabia: Jordan,5,1
1,15,23,399,302,Japan,Malaysia,Japan: Malaysia,1,6
1,15,42,405,302,Japan,Viet Nam,Japan: Viet Nam,1,7
1,15,32,407,302,Japan,Singapore,Japan: Singapore,1,8
1,19,22,410,302,Kuwait,Lebanon,Kuwait: Lebanon,3,1
1,15,13,419,302,Japan,Indonesia,Japan: Indonesia,1,9
1,15,11,436,302,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,10
1,15,25,443,302,Japan,Mongolia,Japan: Mongolia,1,11
1,15,27,638,302,Japan,Nepal,Japan: Nepal,1,12
1,15,18,71,303,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,137,303,Japan,China,Japan: China,1,2
1,15,8,5,304,Japan,China,Japan: China,1,1
1,15,18,99,304,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,35,136,304,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,18,11,161,304,"Korea, Republic of","Hong Kong, China","Korea, Republic of: Hong Kong, China",2,2
1,18,15,167,304,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,18,116,305,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,47,306,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,39,71,306,Japan,Turkey,Japan: Turkey,1,2
1,15,18,42,307,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,42,98,308,Japan,Viet Nam,Japan: Viet Nam,1,1
1,15,18,113,308,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,15,125,308,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,37,141,308,Japan,Thailand,Japan: Thailand,1,3
1,15,8,143,308,Japan,China,Japan: China,1,4
1,15,18,2,309,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,11,42,309,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,2
1,18,15,94,309,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,15,29,95,309,Japan,Philippines,Japan: Philippines,1,3
1,15,8,98,309,Japan,China,Japan: China,1,4
1,15,18,57,310,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,13,52,311,Japan,Indonesia,Japan: Indonesia,1,1
1,15,18,119,311,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,37,149,311,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,2
1,15,10,134,312,Japan,Georgia,Japan: Georgia,1,1
1,15,18,137,312,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,15,18,75,313,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,8,88,313,Japan,China,Japan: China,1,2
1,15,18,105,314,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,15,124,314,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,1
1,18,8,127,314,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,18,23,140,314,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,1
1,18,42,143,314,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,1
1,18,29,167,314,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,42,21,186,314,Viet Nam,Lao People's Democratic Republic,Viet Nam: Lao People's Democratic Republic,3,1
1,8,11,201,314,China,"Hong Kong, China","China: Hong Kong, China",3,1
1,18,37,217,314,"Korea, Republic of",Thailand,"Korea, Republic of: Thailand",2,1
1,8,26,263,314,China,Myanmar,China: Myanmar,3,1
1,8,32,399,314,China,Singapore,China: Singapore,3,1
1,8,35,420,314,China,"Taiwan, Province of China","China: Taiwan, Province of China",3,1
1,8,13,431,314,China,Indonesia,China: Indonesia,3,1
1,8,27,450,314,China,Nepal,China: Nepal,3,1
1,15,29,461,314,Japan,Philippines,Japan: Philippines,1,2
1,15,8,501,314,Japan,China,Japan: China,1,3
1,8,25,509,314,China,Mongolia,China: Mongolia,3,1
1,15,35,554,314,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,4
1,15,26,555,314,Japan,Myanmar,Japan: Myanmar,1,5
1,15,11,569,314,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,6
1,15,13,133,315,Japan,Indonesia,Japan: Indonesia,1,1
1,15,18,139,315,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,23,165,315,"Korea, Republic of",Malaysia,"Korea, Republic of: Malaysia",2,2
1,15,8,65,316,Japan,China,Japan: China,1,1
1,15,18,77,316,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,2
1,18,42,174,316,"Korea, Republic of",Viet Nam,"Korea, Republic of: Viet Nam",2,2
1,18,15,191,316,"Korea, Republic of",Japan,"Korea, Republic of: Japan",2,2
1,15,18,34,317,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,56,318,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,15,18,78,319,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
1,18,8,84,319,"Korea, Republic of",China,"Korea, Republic of: China",2,1
1,15,37,93,319,Japan,Thailand,Japan: Thailand,1,2
1,15,35,178,319,Japan,"Taiwan, Province of China","Japan: Taiwan, Province of China",1,3
1,35,15,184,319,"Taiwan, Province of China",Japan,"Taiwan, Province of China: Japan",2,3
1,15,8,250,319,Japan,China,Japan: China,1,4
1,15,23,252,319,Japan,Malaysia,Japan: Malaysia,1,5
1,15,11,255,319,Japan,"Hong Kong, China","Japan: Hong Kong, China",1,6
1,15,42,272,319,Japan,Viet Nam,Japan: Viet Nam,1,7
1,15,39,280,319,Japan,Turkey,Japan: Turkey,1,8
1,18,29,373,319,"Korea, Republic of",Philippines,"Korea, Republic of: Philippines",2,1
1,15,32,404,319,Japan,Singapore,Japan: Singapore,1,9
1,15,40,408,319,Japan,United Arab Emirates,Japan: United Arab Emirates,1,10
1,18,7,503,319,"Korea, Republic of",Cambodia,"Korea, Republic of: Cambodia",2,1
1,11,13,534,319,"Hong Kong, China",Indonesia,"Hong Kong, China: Indonesia",2,6
1,8,1,668,319,China,Armenia,China: Armenia,3,1
1,15,18,30,320,Japan,"Korea, Republic of","Japan: Korea, Republic of",1,1
