"import","cohort","count","export_cntry","import_cntry","time","sim_index","export","ex_im","gen_index","seq_index","freq"
"Japan","401_3_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0151515151515152
"Japan","401_3_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0151515151515152
"Japan","401_3_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0151515151515152
"Japan","401_3_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0151515151515152
"Japan","401_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_8_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0181818181818182
"Japan","401_8_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0181818181818182
"Japan","401_8_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0181818181818182
"Japan","401_8_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0181818181818182
"Japan","401_8_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0181818181818182
"Japan","401_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","401_11_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","402_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","402_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","403_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","403_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","404_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,1
"Japan","405_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","405_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","406_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","406_1_2_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0909090909090909
"Japan","407_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","407_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","408_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,1
"Japan","409_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,1
"Japan","410_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","410_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","410_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","411_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.25
"Japan","411_2_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.25
"Japan","411_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.25
"Japan","411_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.25
"Japan","412_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,1
"Japan","413_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,1
"Japan","414_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","414_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.5
"Japan","415_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","415_2_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","415_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","416_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.03125
"Japan","416_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.03125
"Japan","416_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_3_3_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00130208333333333
"Japan","416_3_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00130208333333333
"Japan","416_3_6_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000651041666666667
"Japan","416_3_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000651041666666667
"Japan","416_3_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00130208333333333
"Japan","416_3_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_3_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_3_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_3_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_3_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_4_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000868055555555556
"Japan","416_3_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_3_13",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_3_3_11",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00260416666666667
"Japan","416_3_3_12",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00260416666666667
"Japan","416_3_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00520833333333333
"Japan","416_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_8_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_11_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_12_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_13_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_14_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_15_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","416_16_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0625
"Japan","417_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00480769230769231
"Japan","417_1_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00480769230769231
"Japan","417_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_1_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00961538461538462
"Japan","417_2_4_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","417_2_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","417_2_4_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00137362637362637
"Japan","417_2_4_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00137362637362637
"Japan","417_2_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","417_2_3_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","417_2_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","417_2_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_2_2_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","417_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_8_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_11_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_12_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","417_13_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0769230769230769
"Japan","418_1_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","418_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","418_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.333333333333333
"Japan","419_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00210084033613445
"Japan","419_1_3_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00210084033613445
"Japan","419_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_5_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000175070028011204
"Japan","419_1_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000175070028011204
"Japan","419_1_5_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,5.83566760037348e-05
"Japan","419_1_5_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,5.83566760037348e-05
"Japan","419_1_5_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,5.83566760037348e-05
"Japan","419_1_4_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000175070028011204
"Japan","419_1_4_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000175070028011204
"Japan","419_1_4_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000175070028011204
"Japan","419_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00105042016806723
"Japan","419_1_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00105042016806723
"Japan","419_1_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00105042016806723
"Japan","419_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_3_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00140056022408964
"Japan","419_1_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00140056022408964
"Japan","419_1_4_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00140056022408964
"Japan","419_1_2_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_11",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_12",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_13",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_1_2_14",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00420168067226891
"Japan","419_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_8_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_11_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_12_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_13_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","419_14_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_4_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_3_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_3_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_3_12",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000915750915750916
"Japan","420_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_3_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","420_1_3_11",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00274725274725275
"Japan","420_1_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_1_3_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_3_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_3_13",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00183150183150183
"Japan","420_1_2_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00549450549450549
"Japan","420_2_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_2_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0102040816326531
"Japan","420_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_8_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_11_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_12_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_13_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","420_14_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.0714285714285714
"Japan","421_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00104166666666667
"Japan","421_1_4_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00104166666666667
"Japan","421_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_4_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000231481481481481
"Japan","421_1_4_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000231481481481481
"Japan","421_1_4_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000231481481481481
"Japan","421_1_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000694444444444444
"Japan","421_1_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000694444444444444
"Japan","421_1_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000694444444444444
"Japan","421_1_3_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000694444444444444
"Japan","421_1_3_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000694444444444444
"Japan","421_1_2_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_3_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_3_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_11",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_12",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_13",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_14",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_15",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_16",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_17",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_1_2_18",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00208333333333333
"Japan","421_2_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_3_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_4_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_5_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_6_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_7_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_8_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_9_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_10_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_11_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_12_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_13_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_14_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_15_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_16_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_17_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_18_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_19_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","421_20_1_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.05
"Japan","422_1_3_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_3_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
"Japan","422_1_3_11",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
"Japan","422_1_3_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000888888888888889
"Japan","422_1_3_6",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000888888888888889
"Japan","422_1_3_7",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.000888888888888889
"Japan","422_1_3_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_2_1",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_2_2",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_3_8",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
"Japan","422_1_3_10",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
"Japan","422_1_2_3",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_2_4",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_3_13",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_3_15",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_2_5",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00266666666666667
"Japan","422_1_3_9",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
"Japan","422_1_3_14",NA,NA,NA,NA,NA,"Japan",NA,0,NA,0.00133333333333333
